day	month	year	symbol	nav
21	7	2014	SPK00	0.90324
22	7	2014	SPK00	0.90313
23	7	2014	SPK00	0.90334
24	7	2014	SPK00	0.9034
25	7	2014	SPK00	0.90359
26	7	2014	SPK00	0.9034
27	7	2014	SPK00	0.9034
28	7	2014	SPK00	0.90373
29	7	2014	SPK00	0.9043
30	7	2014	SPK00	0.90438
31	7	2014	SPK00	0.90417
01	8	2014	SPK00	0.90401
02	8	2014	SPK00	0.90417
03	8	2014	SPK00	0.90417
04	8	2014	SPK00	0.904
05	8	2014	SPK00	0.90356
06	8	2014	SPK00	0.90342
07	8	2014	SPK00	0.9035
08	8	2014	SPK00	0.9034
09	8	2014	SPK00	0.9035
10	8	2014	SPK00	0.9035
11	8	2014	SPK00	0.90375
12	8	2014	SPK00	0.90425
13	8	2014	SPK00	0.90444
14	8	2014	SPK00	0.90487
15	8	2014	SPK00	0.90533
16	8	2014	SPK00	0.90487
17	8	2014	SPK00	0.90487
18	8	2014	SPK00	0.90542
19	8	2014	SPK00	0.90582
20	8	2014	SPK00	0.90542
21	8	2014	SPK00	0.90619
22	8	2014	SPK00	0.90652
23	8	2014	SPK00	0.90619
24	8	2014	SPK00	0.90619
25	8	2014	SPK00	0.90745
26	8	2014	SPK00	0.90768
27	8	2014	SPK00	0.90826
28	8	2014	SPK00	0.90852
29	8	2014	SPK00	0.9087
30	8	2014	SPK00	0.90852
31	8	2014	SPK00	0.90852
01	9	2014	SPK00	0.90894
02	9	2014	SPK00	0.90911
03	9	2014	SPK00	0.90897
04	9	2014	SPK00	0.90966
05	9	2014	SPK00	0.91032
06	9	2014	SPK00	0.90966
07	9	2014	SPK00	0.90966
08	9	2014	SPK00	0.91063
09	9	2014	SPK00	0.91021
10	9	2014	SPK00	0.90991
11	9	2014	SPK00	0.91014
12	9	2014	SPK00	0.90977
13	9	2014	SPK00	0.91014
14	9	2014	SPK00	0.91014
15	9	2014	SPK00	0.90973
16	9	2014	SPK00	0.90973
17	9	2014	SPK00	0.9097
18	9	2014	SPK00	0.90928
19	9	2014	SPK00	0.90967
20	9	2014	SPK00	0.90928
21	9	2014	SPK00	0.90928
22	9	2014	SPK00	0.90999
23	9	2014	SPK00	0.9102
24	9	2014	SPK00	0.91018
25	9	2014	SPK00	0.91043
26	9	2014	SPK00	0.91028
27	9	2014	SPK00	0.91043
28	9	2014	SPK00	0.91043
29	9	2014	SPK00	0.90988
30	9	2014	SPK00	0.91
01	10	2014	SPK00	0.91037
02	10	2014	SPK00	0.91038
03	10	2014	SPK00	0.91049
04	10	2014	SPK00	0.91038
05	10	2014	SPK00	0.91038
06	10	2014	SPK00	0.91069
07	10	2014	SPK00	0.91058
08	10	2014	SPK00	0.91082
09	10	2014	SPK00	0.91114
10	10	2014	SPK00	0.91126
11	10	2014	SPK00	0.91114
12	10	2014	SPK00	0.91114
13	10	2014	SPK00	0.91115
14	10	2014	SPK00	0.91161
15	10	2014	SPK00	0.91212
16	10	2014	SPK00	0.9117
17	10	2014	SPK00	0.91151
18	10	2014	SPK00	0.9117
19	10	2014	SPK00	0.9117
20	10	2014	SPK00	0.91169
21	10	2014	SPK00	0.91144
22	10	2014	SPK00	0.91154
23	10	2014	SPK00	0.91147
24	10	2014	SPK00	0.91154
25	10	2014	SPK00	0.91147
26	10	2014	SPK00	0.91147
27	10	2014	SPK00	0.91163
28	10	2014	SPK00	0.91153
29	10	2014	SPK00	0.91167
30	10	2014	SPK00	0.91181
31	10	2014	SPK00	0.91207
01	11	2014	SPK00	0.91181
02	11	2014	SPK00	0.91181
03	11	2014	SPK00	0.9125
04	11	2014	SPK00	0.91273
05	11	2014	SPK00	0.9127
06	11	2014	SPK00	0.91281
07	11	2014	SPK00	0.91307
08	11	2014	SPK00	0.91281
09	11	2014	SPK00	0.91281
10	11	2014	SPK00	0.91329
11	11	2014	SPK00	0.91349
12	11	2014	SPK00	0.9138
13	11	2014	SPK00	0.91389
14	11	2014	SPK00	0.91401
15	11	2014	SPK00	0.91389
16	11	2014	SPK00	0.91389
17	11	2014	SPK00	0.91397
18	11	2014	SPK00	0.91392
19	11	2014	SPK00	0.91349
20	11	2014	SPK00	0.91358
21	11	2014	SPK00	0.91388
22	11	2014	SPK00	0.91358
23	11	2014	SPK00	0.91358
24	11	2014	SPK00	0.91413
25	11	2014	SPK00	0.91457
26	11	2014	SPK00	0.91487
27	11	2014	SPK00	0.91526
28	11	2014	SPK00	0.91537
29	11	2014	SPK00	0.91526
30	11	2014	SPK00	0.91526
01	12	2014	SPK00	0.91522
02	12	2014	SPK00	0.91523
03	12	2014	SPK00	0.91533
04	12	2014	SPK00	0.91532
05	12	2014	SPK00	0.91543
06	12	2014	SPK00	0.91532
07	12	2014	SPK00	0.91532
08	12	2014	SPK00	0.91586
09	12	2014	SPK00	0.91596
10	12	2014	SPK00	0.91592
11	12	2014	SPK00	0.91573
12	12	2014	SPK00	0.9156
13	12	2014	SPK00	0.91573
14	12	2014	SPK00	0.91573
15	12	2014	SPK00	0.91482
16	12	2014	SPK00	0.91487
17	12	2014	SPK00	0.91486
18	12	2014	SPK00	0.91496
19	12	2014	SPK00	0.91541
20	12	2014	SPK00	0.91496
21	12	2014	SPK00	0.91496
22	12	2014	SPK00	0.9154
23	12	2014	SPK00	0.9157
24	12	2014	SPK00	0.9154
25	12	2014	SPK00	0.9154
26	12	2014	SPK00	0.9154
27	12	2014	SPK00	0.9154
28	12	2014	SPK00	0.9154
29	12	2014	SPK00	0.91607
30	12	2014	SPK00	0.91625
31	12	2014	SPK00	0.91646
01	1	2015	SPK00	0.91625
02	1	2015	SPK00	0.91675
03	1	2015	SPK00	0.91646
04	1	2015	SPK00	0.91646
05	1	2015	SPK00	0.91628
06	1	2015	SPK00	0.91652
07	1	2015	SPK00	0.91706
08	1	2015	SPK00	0.91707
09	1	2015	SPK00	0.91721
10	1	2015	SPK00	0.91707
11	1	2015	SPK00	0.91707
12	1	2015	SPK00	0.91862
13	1	2015	SPK00	0.91936
14	1	2015	SPK00	0.91983
15	1	2015	SPK00	0.9201
16	1	2015	SPK00	0.92076
17	1	2015	SPK00	0.9201
18	1	2015	SPK00	0.9201
19	1	2015	SPK00	0.92123
20	1	2015	SPK00	0.92128
21	1	2015	SPK00	0.92141
22	1	2015	SPK00	0.92102
23	1	2015	SPK00	0.92222
24	1	2015	SPK00	0.92102
25	1	2015	SPK00	0.92102
26	1	2015	SPK00	0.92268
27	1	2015	SPK00	0.9228
28	1	2015	SPK00	0.92287
29	1	2015	SPK00	0.92317
30	1	2015	SPK00	0.9233
31	1	2015	SPK00	0.92317
01	2	2015	SPK00	0.92317
02	2	2015	SPK00	0.92431
03	2	2015	SPK00	0.92492
04	2	2015	SPK00	0.92478
05	2	2015	SPK00	0.92461
06	2	2015	SPK00	0.92473
07	2	2015	SPK00	0.92461
08	2	2015	SPK00	0.92461
09	2	2015	SPK00	0.92484
10	2	2015	SPK00	0.92466
11	2	2015	SPK00	0.92512
12	2	2015	SPK00	0.92531
13	2	2015	SPK00	0.92577
14	2	2015	SPK00	0.92531
15	2	2015	SPK00	0.92531
16	2	2015	SPK00	0.9258
17	2	2015	SPK00	0.92625
18	2	2015	SPK00	0.92632
19	2	2015	SPK00	0.92648
20	2	2015	SPK00	0.92681
21	2	2015	SPK00	0.92648
22	2	2015	SPK00	0.92648
23	2	2015	SPK00	0.92681
24	2	2015	SPK00	0.92681
25	2	2015	SPK00	0.92715
26	2	2015	SPK00	0.92754
27	2	2015	SPK00	0.92819
28	2	2015	SPK00	0.92754
01	3	2015	SPK00	0.92754
02	3	2015	SPK00	0.92803
03	3	2015	SPK00	0.92771
04	3	2015	SPK00	0.92749
05	3	2015	SPK00	0.92742
06	3	2015	SPK00	0.92743
07	3	2015	SPK00	0.92742
08	3	2015	SPK00	0.92742
09	3	2015	SPK00	0.92779
10	3	2015	SPK00	0.92909
11	3	2015	SPK00	0.9291
12	3	2015	SPK00	0.92898
13	3	2015	SPK00	0.92871
14	3	2015	SPK00	0.92898
15	3	2015	SPK00	0.92898
16	3	2015	SPK00	0.92904
17	3	2015	SPK00	0.92864
18	3	2015	SPK00	0.92907
19	3	2015	SPK00	0.92906
20	3	2015	SPK00	0.92933
21	3	2015	SPK00	0.92906
22	3	2015	SPK00	0.92906
23	3	2015	SPK00	0.92913
24	3	2015	SPK00	0.92894
25	3	2015	SPK00	0.92914
26	3	2015	SPK00	0.92893
27	3	2015	SPK00	0.92912
28	3	2015	SPK00	0.92893
29	3	2015	SPK00	0.92893
30	3	2015	SPK00	0.92907
31	3	2015	SPK00	0.92942
01	4	2015	SPK00	0.9298
02	4	2015	SPK00	0.92951
03	4	2015	SPK00	0.9298
04	4	2015	SPK00	0.9298
05	4	2015	SPK00	0.9298
06	4	2015	SPK00	0.92954
07	4	2015	SPK00	0.92966
08	4	2015	SPK00	0.92996
09	4	2015	SPK00	0.92978
10	4	2015	SPK00	0.92989
11	4	2015	SPK00	0.92978
12	4	2015	SPK00	0.92978
13	4	2015	SPK00	0.92993
14	4	2015	SPK00	0.93005
15	4	2015	SPK00	0.92996
16	4	2015	SPK00	0.92975
17	4	2015	SPK00	0.92999
18	4	2015	SPK00	0.92975
19	4	2015	SPK00	0.92975
20	4	2015	SPK00	0.92949
21	4	2015	SPK00	0.92928
22	4	2015	SPK00	0.92874
23	4	2015	SPK00	0.92854
24	4	2015	SPK00	0.92872
25	4	2015	SPK00	0.92854
26	4	2015	SPK00	0.92854
27	4	2015	SPK00	0.92871
28	4	2015	SPK00	0.92892
29	4	2015	SPK00	0.92754
30	4	2015	SPK00	0.92643
01	5	2015	SPK00	0.92754
02	5	2015	SPK00	0.92754
03	5	2015	SPK00	0.92754
04	5	2015	SPK00	0.92512
05	5	2015	SPK00	0.92464
06	5	2015	SPK00	0.9235
07	5	2015	SPK00	0.92256
08	5	2015	SPK00	0.92342
09	5	2015	SPK00	0.92256
10	5	2015	SPK00	0.92256
11	5	2015	SPK00	0.9231
12	5	2015	SPK00	0.92173
13	5	2015	SPK00	0.92166
14	5	2015	SPK00	0.9215
15	5	2015	SPK00	0.92202
16	5	2015	SPK00	0.9215
17	5	2015	SPK00	0.9215
18	5	2015	SPK00	0.92181
19	5	2015	SPK00	0.92208
20	5	2015	SPK00	0.92201
21	5	2015	SPK00	0.92169
22	5	2015	SPK00	0.92205
23	5	2015	SPK00	0.92169
24	5	2015	SPK00	0.92169
25	5	2015	SPK00	0.92206
26	5	2015	SPK00	0.92247
27	5	2015	SPK00	0.92269
28	5	2015	SPK00	0.92257
29	5	2015	SPK00	0.92317
30	5	2015	SPK00	0.92257
31	5	2015	SPK00	0.92257
01	6	2015	SPK00	0.92301
02	6	2015	SPK00	0.92062
03	6	2015	SPK00	0.91908
04	6	2015	SPK00	0.91635
05	6	2015	SPK00	0.91556
06	6	2015	SPK00	0.91635
07	6	2015	SPK00	0.91635
08	6	2015	SPK00	0.91527
09	6	2015	SPK00	0.91429
10	6	2015	SPK00	0.91265
11	6	2015	SPK00	0.91302
12	6	2015	SPK00	0.91351
13	6	2015	SPK00	0.91302
14	6	2015	SPK00	0.91302
15	6	2015	SPK00	0.91376
16	6	2015	SPK00	0.91342
17	6	2015	SPK00	0.91316
18	6	2015	SPK00	0.91261
19	6	2015	SPK00	0.91293
20	6	2015	SPK00	0.91261
21	6	2015	SPK00	0.91261
22	6	2015	SPK00	0.91285
23	6	2015	SPK00	0.91293
24	6	2015	SPK00	0.91293
25	6	2015	SPK00	0.91264
26	6	2015	SPK00	0.91212
27	6	2015	SPK00	0.91264
28	6	2015	SPK00	0.91264
29	6	2015	SPK00	0.91229
30	6	2015	SPK00	0.91214
01	7	2015	SPK00	0.9115
02	7	2015	SPK00	0.91193
03	7	2015	SPK00	0.91247
04	7	2015	SPK00	0.91193
05	7	2015	SPK00	0.91193
06	7	2015	SPK00	0.91264
07	7	2015	SPK00	0.91418
08	7	2015	SPK00	0.91328
09	7	2015	SPK00	0.91285
10	7	2015	SPK00	0.91115
11	7	2015	SPK00	0.91285
12	7	2015	SPK00	0.91285
13	7	2015	SPK00	0.91135
14	7	2015	SPK00	0.9122
15	7	2015	SPK00	0.91323
16	7	2015	SPK00	0.9136
17	7	2015	SPK00	0.91498
18	7	2015	SPK00	0.9136
19	7	2015	SPK00	0.9136
20	7	2015	SPK00	0.91547
21	7	2015	SPK00	0.91557
22	7	2015	SPK00	0.91603
23	7	2015	SPK00	0.91587
24	7	2015	SPK00	0.91638
25	7	2015	SPK00	0.91587
26	7	2015	SPK00	0.91587
27	7	2015	SPK00	0.91682
28	7	2015	SPK00	0.91661
29	7	2015	SPK00	0.91652
30	7	2015	SPK00	0.91723
31	7	2015	SPK00	0.91763
01	8	2015	SPK00	0.91723
02	8	2015	SPK00	0.91723
03	8	2015	SPK00	0.918
04	8	2015	SPK00	0.91811
05	8	2015	SPK00	0.9173
06	8	2015	SPK00	0.91733
07	8	2015	SPK00	0.9179
08	8	2015	SPK00	0.91733
09	8	2015	SPK00	0.91733
10	8	2015	SPK00	0.91783
11	8	2015	SPK00	0.91869
12	8	2015	SPK00	0.91888
13	8	2015	SPK00	0.91842
14	8	2015	SPK00	0.91803
15	8	2015	SPK00	0.91842
16	8	2015	SPK00	0.91842
17	8	2015	SPK00	0.91817
18	8	2015	SPK00	0.91785
19	8	2015	SPK00	0.91829
20	8	2015	SPK00	0.91785
21	8	2015	SPK00	0.91888
22	8	2015	SPK00	0.91829
23	8	2015	SPK00	0.91829
24	8	2015	SPK00	0.91799
25	8	2015	SPK00	0.91612
26	8	2015	SPK00	0.91609
27	8	2015	SPK00	0.91605
28	8	2015	SPK00	0.91619
29	8	2015	SPK00	0.91605
30	8	2015	SPK00	0.91605
31	8	2015	SPK00	0.91578
01	9	2015	SPK00	0.91521
02	9	2015	SPK00	0.91539
03	9	2015	SPK00	0.91627
04	9	2015	SPK00	0.91714
05	9	2015	SPK00	0.91627
06	9	2015	SPK00	0.91627
07	9	2015	SPK00	0.91722
08	9	2015	SPK00	0.91686
09	9	2015	SPK00	0.91683
10	9	2015	SPK00	0.91641
11	9	2015	SPK00	0.91656
12	9	2015	SPK00	0.91641
13	9	2015	SPK00	0.91641
14	9	2015	SPK00	0.91622
15	9	2015	SPK00	0.91521
16	9	2015	SPK00	0.91447
17	9	2015	SPK00	0.91429
18	9	2015	SPK00	0.91615
19	9	2015	SPK00	0.91429
20	9	2015	SPK00	0.91429
21	9	2015	SPK00	0.91573
22	9	2015	SPK00	0.91622
23	9	2015	SPK00	0.91576
24	9	2015	SPK00	0.91533
25	9	2015	SPK00	0.91439
26	9	2015	SPK00	0.91533
27	9	2015	SPK00	0.91533
28	9	2015	SPK00	0.91379
29	9	2015	SPK00	0.91214
30	9	2015	SPK00	0.91286
01	10	2015	SPK00	0.91381
02	10	2015	SPK00	0.91431
03	10	2015	SPK00	0.91381
04	10	2015	SPK00	0.91381
05	10	2015	SPK00	0.91427
06	10	2015	SPK00	0.91411
07	10	2015	SPK00	0.91521
08	10	2015	SPK00	0.91548
09	10	2015	SPK00	0.91551
10	10	2015	SPK00	0.91548
11	10	2015	SPK00	0.91548
12	10	2015	SPK00	0.91658
13	10	2015	SPK00	0.91642
14	10	2015	SPK00	0.91694
15	10	2015	SPK00	0.91692
16	10	2015	SPK00	0.91699
17	10	2015	SPK00	0.91692
18	10	2015	SPK00	0.91692
19	10	2015	SPK00	0.91682
20	10	2015	SPK00	0.91596
21	10	2015	SPK00	0.91657
22	10	2015	SPK00	0.91799
23	10	2015	SPK00	0.91878
24	10	2015	SPK00	0.91799
25	10	2015	SPK00	0.91799
26	10	2015	SPK00	0.91977
27	10	2015	SPK00	0.92051
28	10	2015	SPK00	0.92052
29	10	2015	SPK00	0.9193
30	10	2015	SPK00	0.9193
31	10	2015	SPK00	0.9193
01	11	2015	SPK00	0.9193
02	11	2015	SPK00	0.91875
03	11	2015	SPK00	0.91896
04	11	2015	SPK00	0.91914
05	11	2015	SPK00	0.91895
06	11	2015	SPK00	0.91794
07	11	2015	SPK00	0.91895
08	11	2015	SPK00	0.91895
09	11	2015	SPK00	0.91801
10	11	2015	SPK00	0.91892
11	11	2015	SPK00	0.91909
12	11	2015	SPK00	0.91909
13	11	2015	SPK00	0.91938
14	11	2015	SPK00	0.91909
15	11	2015	SPK00	0.91909
16	11	2015	SPK00	0.91961
17	11	2015	SPK00	0.91983
18	11	2015	SPK00	0.92018
19	11	2015	SPK00	0.9206
20	11	2015	SPK00	0.92086
21	11	2015	SPK00	0.9206
22	11	2015	SPK00	0.9206
23	11	2015	SPK00	0.92044
24	11	2015	SPK00	0.92082
25	11	2015	SPK00	0.92137
26	11	2015	SPK00	0.92141
27	11	2015	SPK00	0.92211
28	11	2015	SPK00	0.92141
29	11	2015	SPK00	0.92141
30	11	2015	SPK00	0.92222
01	12	2015	SPK00	0.92242
02	12	2015	SPK00	0.92295
03	12	2015	SPK00	0.92034
04	12	2015	SPK00	0.9185
05	12	2015	SPK00	0.92034
06	12	2015	SPK00	0.92034
07	12	2015	SPK00	0.91976
08	12	2015	SPK00	0.91986
09	12	2015	SPK00	0.91935
10	12	2015	SPK00	0.91986
11	12	2015	SPK00	0.91993
12	12	2015	SPK00	0.91986
13	12	2015	SPK00	0.91986
14	12	2015	SPK00	0.91903
15	12	2015	SPK00	0.91778
16	12	2015	SPK00	0.91756
17	12	2015	SPK00	0.91851
18	12	2015	SPK00	0.9192
19	12	2015	SPK00	0.91851
20	12	2015	SPK00	0.91851
21	12	2015	SPK00	0.91938
22	12	2015	SPK00	0.9185
23	12	2015	SPK00	0.91808
24	12	2015	SPK00	0.9185
25	12	2015	SPK00	0.9185
26	12	2015	SPK00	0.9185
27	12	2015	SPK00	0.9185
28	12	2015	SPK00	0.91839
29	12	2015	SPK00	0.91812
30	12	2015	SPK00	0.91803
31	12	2015	SPK00	0.91808
01	1	2016	SPK00	0.91803
02	1	2016	SPK00	0.91803
03	1	2016	SPK00	0.91803
04	1	2016	SPK00	0.91897
05	1	2016	SPK00	0.91915
06	1	2016	SPK00	0.91969
07	1	2016	SPK00	0.91885
08	1	2016	SPK00	0.91907
09	1	2016	SPK00	0.91885
10	1	2016	SPK00	0.91885
11	1	2016	SPK00	0.91854
12	1	2016	SPK00	0.918
13	1	2016	SPK00	0.91822
14	1	2016	SPK00	0.91756
15	1	2016	SPK00	0.91717
16	1	2016	SPK00	0.91756
17	1	2016	SPK00	0.91756
18	1	2016	SPK00	0.91632
19	1	2016	SPK00	0.91631
20	1	2016	SPK00	0.91581
21	1	2016	SPK00	0.91633
22	1	2016	SPK00	0.91737
23	1	2016	SPK00	0.91633
24	1	2016	SPK00	0.91633
25	1	2016	SPK00	0.91782
26	1	2016	SPK00	0.91782
27	1	2016	SPK00	0.91812
28	1	2016	SPK00	0.91902
29	1	2016	SPK00	0.92076
30	1	2016	SPK00	0.91902
31	1	2016	SPK00	0.91902
01	2	2016	SPK00	0.92007
02	2	2016	SPK00	0.92046
03	2	2016	SPK00	0.92032
04	2	2016	SPK00	0.92025
05	2	2016	SPK00	0.92015
06	2	2016	SPK00	0.92025
07	2	2016	SPK00	0.92025
08	2	2016	SPK00	0.92073
09	2	2016	SPK00	0.92033
10	2	2016	SPK00	0.92047
11	2	2016	SPK00	0.92055
12	2	2016	SPK00	0.91948
13	2	2016	SPK00	0.92055
14	2	2016	SPK00	0.92055
15	2	2016	SPK00	0.92011
16	2	2016	SPK00	0.91988
17	2	2016	SPK00	0.91972
18	2	2016	SPK00	0.92075
19	2	2016	SPK00	0.92118
20	2	2016	SPK00	0.92075
21	2	2016	SPK00	0.92075
22	2	2016	SPK00	0.92195
23	2	2016	SPK00	0.92235
24	2	2016	SPK00	0.92195
25	2	2016	SPK00	0.92299
26	2	2016	SPK00	0.92355
27	2	2016	SPK00	0.92299
28	2	2016	SPK00	0.92299
29	2	2016	SPK00	0.92401
01	3	2016	SPK00	0.92419
02	3	2016	SPK00	0.92401
03	3	2016	SPK00	0.92455
04	3	2016	SPK00	0.92431
05	3	2016	SPK00	0.92455
06	3	2016	SPK00	0.92455
07	3	2016	SPK00	0.92482
08	3	2016	SPK00	0.92577
09	3	2016	SPK00	0.92467
10	3	2016	SPK00	0.92531
11	3	2016	SPK00	0.92954
12	3	2016	SPK00	0.92531
13	3	2016	SPK00	0.92531
14	3	2016	SPK00	0.93
15	3	2016	SPK00	0.92757
16	3	2016	SPK00	0.92707
17	3	2016	SPK00	0.92827
18	3	2016	SPK00	0.92875
19	3	2016	SPK00	0.92827
20	3	2016	SPK00	0.92827
21	3	2016	SPK00	0.92885
22	3	2016	SPK00	0.92925
23	3	2016	SPK00	0.92955
24	3	2016	SPK00	0.92977
25	3	2016	SPK00	0.92955
26	3	2016	SPK00	0.92955
27	3	2016	SPK00	0.92955
28	3	2016	SPK00	0.92978
29	3	2016	SPK00	0.93061
30	3	2016	SPK00	0.93077
31	3	2016	SPK00	0.93115
01	4	2016	SPK00	0.93149
02	4	2016	SPK00	0.93115
03	4	2016	SPK00	0.93115
04	4	2016	SPK00	0.932
05	4	2016	SPK00	0.93265
06	4	2016	SPK00	0.93281
07	4	2016	SPK00	0.93336
08	4	2016	SPK00	0.93333
09	4	2016	SPK00	0.93336
10	4	2016	SPK00	0.93336
11	4	2016	SPK00	0.93326
12	4	2016	SPK00	0.93266
13	4	2016	SPK00	0.93279
14	4	2016	SPK00	0.93248
15	4	2016	SPK00	0.93318
16	4	2016	SPK00	0.93248
17	4	2016	SPK00	0.93248
18	4	2016	SPK00	0.93276
19	4	2016	SPK00	0.93297
20	4	2016	SPK00	0.93337
21	4	2016	SPK00	0.93249
22	4	2016	SPK00	0.93299
23	4	2016	SPK00	0.93249
24	4	2016	SPK00	0.93249
25	4	2016	SPK00	0.93291
26	4	2016	SPK00	0.93215
27	4	2016	SPK00	0.93219
28	4	2016	SPK00	0.93286
29	4	2016	SPK00	0.93238
30	4	2016	SPK00	0.93286
01	5	2016	SPK00	0.93286
02	5	2016	SPK00	0.9324
